sensor,time,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
IMU,16:33:41.65,79.91,44.15,-129.96,0.695,0.710,0.129,-0.026,0.038,-1.302
IMU,16:33:41.67,79.91,44.15,-129.96,0.695,0.710,0.129,-0.026,0.038,-1.302
IMU,16:33:41.69,79.91,44.15,-129.96,0.694,0.710,0.127,-0.026,0.038,-1.302
IMU,16:33:41.70,79.91,44.15,-129.96,0.694,0.710,0.127,-0.026,0.038,-1.302
IMU,16:33:41.72,79.91,44.15,-129.96,0.694,0.710,0.127,-0.026,0.038,-1.302
IMU,16:33:41.73,79.91,44.15,-129.96,0.694,0.710,0.126,-0.026,0.038,-1.302
IMU,16:33:41.75,79.91,44.15,-129.96,0.694,0.710,0.126,-0.026,0.038,-1.302
IMU,16:33:41.76,79.91,44.15,-129.96,0.694,0.710,0.126,-0.026,0.038,-1.302
IMU,16:33:41.78,79.91,44.15,-129.96,0.694,0.710,0.126,-0.026,0.038,-1.302
IMU,16:33:41.79,79.91,44.15,-129.96,0.694,0.710,0.126,-0.026,0.038,-1.302
IMU,16:33:41.81,79.91,44.15,-129.96,0.693,0.710,0.126,-0.026,0.038,-1.302
IMU,16:33:41.83,79.91,44.15,-129.96,0.693,0.710,0.126,-0.026,0.038,-1.302
IMU,16:33:41.84,79.91,44.15,-129.96,0.693,0.709,0.126,-0.026,0.038,-1.302
IMU,16:33:41.86,79.91,44.15,-129.96,0.693,0.709,0.126,-0.026,0.038,-1.302
IMU,16:33:41.87,79.91,44.15,-129.96,0.693,0.709,0.126,-0.026,0.,0.698,0.705,0.125,-0.026,0.038,-1.302
IMU,16:33:41.89,79.91,44.14,-130.00,0.698,0.705,0.125,-0.026,0.038,-1.302
IMU,16:33:41.90,79.91,44.14,-130.00,0.698,0.705,0.125,-0.026,0.038,-1.302
IMU,16:33:41.92,79.91,44.14,-130.00,0.697,0.704,0.124,-0.026,0.038,-1.302
IMU,16:33:41.93,79.91,44.14,-130.00,0.697,0.704,0.124,-0.026,0.038,-1.302
IMU,16:33:41.95,79.91,44.14,-130.00,0.698,0.704,0.124,-0.026,0.038,-1.302
IMU,16:33:41.96,79.91,44.14,-130.00,0.698,0.704,0.124,-0.026,0.038,-1.302
IMU,16:33:41.98,79.91,44.14,-130.00,0.698,0.704,0.124,-0.026,0.038,-1.302
IMU,16:33:42.00,79.91,44.14,-130.00,0.698,0.704,0.123,-0.026,0.038,-1.302
IMU,16:33:42.01,79.91,44.14,-130.00,0.698,0.704,0.123,-0.026,0.038,-1.302
IMU,16:33:42.03,79.91,44.14,-130.00,0.698,0.704,0.124,-0.026,0.038,-1.302
IMU,16:33:42.04,79.91,44.14,-130.00,0.698,0.704,0.124,-0.026,0.038,-1.302
IMU,16:33:42.06,79.91,44.14,-130.00,0.698,0.704,0.124,-0.026,0.038,-1.302
IMU,16:33:42.07,79.91,44.14,-130.00,0.699,0.704,0.125,-0.026,0.038,-1.302
IMU,16:33:42.09,79.91,44.14,-130.00,0.699,0.704,0.125,-0.026,0.038,-1.302
IMU,16:33:42.11,79.91,44.14,-130.00,0.699,0.704,0.126,-0.026,0.038,-1.302
